Drugbank.ID;DrugTargets;MeSH.ID;DiseaseProteins
DB01114;[3269, 6532, 6530, 6531];D006967;[3596, 94103, 2302, 2312, 30009, 80332, 4589, 7941, 710, 2161, 57628, 2615, 84640, 100131609, 5017, 4088, 3113, 3132, 401157, 253013, 90865, 55876, 388698, 644540, 3122, 9173, 3570, 9283, 23418, 10665, 6046, 1116, 1118, 1017, 8809, 6821, 85480, 5144, 26953, 169026, 441376, 81794, 11127, 91137, 284110, 64375, 284382, 91056, 3560, 56946, 3119, 3118, 1999, 220959, 3115, 2312, 3111, 3117, 149628, 5089, 4855, 56244]
DB00860;[2908];D006967;[3596, 94103, 2302, 2312, 30009, 80332, 4589, 7941, 710, 2161, 57628, 2615, 84640, 100131609, 5017, 4088, 3113, 3132, 401157, 253013, 90865, 55876, 388698, 644540, 3122, 9173, 3570, 9283, 23418, 10665, 6046, 1116, 1118, 1017, 8809, 6821, 85480, 5144, 26953, 169026, 441376, 81794, 11127, 91137, 284110, 64375, 284382, 91056, 3560, 56946, 3119, 3118, 1999, 220959, 3115, 2312, 3111, 3117, 149628, 5089, 4855, 56244]
DB00434;[1128, 1129, 1131, 3356, 3269, 3358];D006967;[3596, 94103, 2302, 2312, 30009, 80332, 4589, 7941, 710, 2161, 57628, 2615, 84640, 100131609, 5017, 4088, 3113, 3132, 401157, 253013, 90865, 55876, 388698, 644540, 3122, 9173, 3570, 9283, 23418, 10665, 6046, 1116, 1118, 1017, 8809, 6821, 85480, 5144, 26953, 169026, 441376, 81794, 11127, 91137, 284110, 64375, 284382, 91056, 3560, 56946, 3119, 3118, 1999, 220959, 3115, 2312, 3111, 3117, 149628, 5089, 4855, 56244]
DB00920;[27115, 5151, 5150, 5144, 5142, 5226, 8622, 5143, 3269, 5141];D006967;[3596, 94103, 2302, 2312, 30009, 80332, 4589, 7941, 710, 2161, 57628, 2615, 84640, 100131609, 5017, 4088, 3113, 3132, 401157, 253013, 90865, 55876, 388698, 644540, 3122, 9173, 3570, 9283, 23418, 10665, 6046, 1116, 1118, 1017, 8809, 6821, 85480, 5144, 26953, 169026, 441376, 81794, 11127, 91137, 284110, 64375, 284382, 91056, 3560, 56946, 3119, 3118, 1999, 220959, 3115, 2312, 3111, 3117, 149628, 5089, 4855, 56244]
DB00667;[3269, 59340, 3274, 11255];D006967;[3596, 94103, 2302, 2312, 30009, 80332, 4589, 7941, 710, 2161, 57628, 2615, 84640, 100131609, 5017, 4088, 3113, 3132, 401157, 253013, 90865, 55876, 388698, 644540, 3122, 9173, 3570, 9283, 23418, 10665, 6046, 1116, 1118, 1017, 8809, 6821, 85480, 5144, 26953, 169026, 441376, 81794, 11127, 91137, 284110, 64375, 284382, 91056, 3560, 56946, 3119, 3118, 1999, 220959, 3115, 2312, 3111, 3117, 149628, 5089, 4855, 56244]
DB00600;[7299];D017496;[4286, 4935, 388552, 3815, 89781, 7299, 79803, 4948, 3257, 26258, 84343, 51151, 84062, 8546, 11234, 22861, 7306, 53347, 100131609, 114904, 56244, 8635, 387122, 3559, 4026, 473, 3002, 80736, 10255, 3106, 7299]
DB00244;[1147, 3551, 5742, 5743, 240, 5468, 4353];D015212;[345611, 149233, 3663, 3587, 3588, 55054, 5243, 64127, 1788, 3717, 8927, 345611, 7128, 23046, 3132, 2615, 6122, 728010, 359779, 10067, 5820, 3554, 8863, 3575, 11262, 55054, 3127, 3559, 11116, 134288, 25824, 8807, 544, 55765, 163486, 29117, 400867, 2859, 677, 84624, 441108, 167826, 11273, 253430, 100271063, 149233, 2835, 5307, 4485, 157638, 54546, 10320, 8600, 5155, 23308, 63027, 150962, 100271352, 2308, 4046, 3579, 3663, 343727, 6304, 3577, 8209, 51750, 57511, 221416, 85407, 140717, 64170, 127281, 2768, 3586, 2524, 8204, 56984, 55722, 653437, 55600, 23252, 8453, 2646, 5771, 150280, 10221, 100130988, 3394, 85027, 6774, 9966, 284358, 7422, 3123, 100129306, 9555, 54535, 1001, 64167, 3593, 56677, 56169, 3595, 100271600, 2297, 2294, 7850, 5334, 283234, 2805, 131096, 1738, 257177, 3458, 100271520, 219771, 356, 84619, 375616, 339479, 64407, 159296, 7297, 639, 8771, 100271305, 647215, 54361, 80762, 120892, 3172, 326275, 2212, 6354, 402569, 400935, 3117, 120400, 144811, 57178, 944, 746, 4088, 56301, 56946, 55876, 1050, 6550, 1811, 6347, 8764, 26191, 60468, 1611, 80315, 327, 3976, 22891, 147, 391282, 91975, 10171, 134008, 146198, 117289, 5734, 11315, 57154, 7332, 1601, 1201, 8477, 8995, 124626, 64127, 9923, 54901, 91272, 63892]
DB00795;[38, 1147, 3551, 23657, 5742, 5743, 240, 5468];D015212;[345611, 149233, 3663, 3587, 3588, 55054, 5243, 64127, 1788, 3717, 8927, 345611, 7128, 23046, 3132, 2615, 6122, 728010, 359779, 10067, 5820, 3554, 8863, 3575, 11262, 55054, 3127, 3559, 11116, 134288, 25824, 8807, 544, 55765, 163486, 29117, 400867, 2859, 677, 84624, 441108, 167826, 11273, 253430, 100271063, 149233, 2835, 5307, 4485, 157638, 54546, 10320, 8600, 5155, 23308, 63027, 150962, 100271352, 2308, 4046, 3579, 3663, 343727, 6304, 3577, 8209, 51750, 57511, 221416, 85407, 140717, 64170, 127281, 2768, 3586, 2524, 8204, 56984, 55722, 653437, 55600, 23252, 8453, 2646, 5771, 150280, 10221, 100130988, 3394, 85027, 6774, 9966, 284358, 7422, 3123, 100129306, 9555, 54535, 1001, 64167, 3593, 56677, 56169, 3595, 100271600, 2297, 2294, 7850, 5334, 283234, 2805, 131096, 1738, 257177, 3458, 100271520, 219771, 356, 84619, 375616, 339479, 64407, 159296, 7297, 639, 8771, 100271305, 647215, 54361, 80762, 120892, 3172, 326275, 2212, 6354, 402569, 400935, 3117, 120400, 144811, 57178, 944, 746, 4088, 56301, 56946, 55876, 1050, 6550, 1811, 6347, 8764, 26191, 60468, 1611, 80315, 327, 3976, 22891, 147, 391282, 91975, 10171, 134008, 146198, 117289, 5734, 11315, 57154, 7332, 1601, 1201, 8477, 8995, 124626, 64127, 9923, 54901, 91272, 63892]
DB01132;[5468];D007333;[3630, 729288, 442117, 391719, 339896, 10562, 79635, 391524, 11321, 4023, 7227, 22918, 1071, 100270945, 116519, 84320, 6262, 8658, 57829, 84811, 3254, 3479, 8882, 4544, 90768, 84226, 2158, 287, 3990, 79660, 84450, 2646, 9709, 100287887, 100270938, 22807, 100271597, 100147745, 10221, 100270950, 80059, 441726, 157638, 100270981, 29107]
DB00741;[301, 2908];D007333;[3630, 729288, 442117, 391719, 339896, 10562, 79635, 391524, 11321, 4023, 7227, 22918, 1071, 100270945, 116519, 84320, 6262, 8658, 57829, 84811, 3254, 3479, 8882, 4544, 90768, 84226, 2158, 287, 3990, 79660, 84450, 2646, 9709, 100287887, 100270938, 22807, 100271597, 100147745, 10221, 100270950, 80059, 441726, 157638, 100270981, 29107]
DB00412;[2182, 5468];D007333;[3630, 729288, 442117, 391719, 339896, 10562, 79635, 391524, 11321, 4023, 7227, 22918, 1071, 100270945, 116519, 84320, 6262, 8658, 57829, 84811, 3254, 3479, 8882, 4544, 90768, 84226, 2158, 287, 3990, 79660, 84450, 2646, 9709, 100287887, 100270938, 22807, 100271597, 100147745, 10221, 100270950, 80059, 441726, 157638, 100270981, 29107]
DB00104;[6752, 6751, 6755];D007414;[2778, 27030, 5395, 4088, 4089, 5290, 79695, 4763, 5606, 4072, 4512, 657, 324, 4595, 4092, 207, 673, 7486, 5157, 8313, 1499, 2956, 7048, 2042, 862, 4522, 4292, 5979, 4436, 120376, 401475, 7227, 11221, 644540, 652, 650, 4092, 6581, 3911, 466, 999, 6447, 5462, 100271596, 728615, 26585, 220959, 57609, 643503, 55892, 8667, 85415]
DB00788;[5742, 5743];D007592;[4010, 3309, 9496, 4282, 7369, 4148, 2487, 4049, 115352, 56606, 6583, 4277, 3663, 56172, 8200, 23569, 4626, 4795, 7124, 3248, 100507436, 6775, 3569, 54829, 7128, 23046, 7117, 259308, 116085, 3123, 3127, 3559, 25949, 10665, 267015, 389715, 400867, 3837, 3135, 200734, 1493, 23569, 167826, 3132, 6014, 149233, 344423, 164832, 10758, 56244, 55937, 100270827, 23263, 200728, 79722, 84871, 196527, 51752, 90355, 389203, 7536, 5966, 1235, 79667, 3663, 353011, 4055, 26147, 53940, 640, 5871, 257397, 83648, 7547, 3593, 390283, 100271278, 7092, 3516, 114182, 56606, 6366, 4276, 359775, 344462, 2895, 864, 10678, 23534, 54665, 729816, 5649, 9755, 5211, 958, 11170, 54875, 10085, 26191, 3107, 40, 326, 5289, 147, 391282, 3899, 6446, 3119, 3118, 3117, 139363, 4855, 7185]
DB00537;[7153];D007592;[4010, 3309, 9496, 4282, 7369, 4148, 2487, 4049, 115352, 56606, 6583, 4277, 3663, 56172, 8200, 23569, 4626, 4795, 7124, 3248, 100507436, 6775, 3569, 54829, 7128, 23046, 7117, 259308, 116085, 3123, 3127, 3559, 25949, 10665, 267015, 389715, 400867, 3837, 3135, 200734, 1493, 23569, 167826, 3132, 6014, 149233, 344423, 164832, 10758, 56244, 55937, 100270827, 23263, 200728, 79722, 84871, 196527, 51752, 90355, 389203, 7536, 5966, 1235, 79667, 3663, 353011, 4055, 26147, 53940, 640, 5871, 257397, 83648, 7547, 3593, 390283, 100271278, 7092, 3516, 114182, 56606, 6366, 4276, 359775, 344462, 2895, 864, 10678, 23534, 54665, 729816, 5649, 9755, 5211, 958, 11170, 54875, 10085, 26191, 3107, 40, 326, 5289, 147, 391282, 3899, 6446, 3119, 3118, 3117, 139363, 4855, 7185]
DB00586;[3786, 3785, 41, 5742, 5743, 240, 5320, 6329];D007592;[4010, 3309, 9496, 4282, 7369, 4148, 2487, 4049, 115352, 56606, 6583, 4277, 3663, 56172, 8200, 23569, 4626, 4795, 7124, 3248, 100507436, 6775, 3569, 54829, 7128, 23046, 7117, 259308, 116085, 3123, 3127, 3559, 25949, 10665, 267015, 389715, 400867, 3837, 3135, 200734, 1493, 23569, 167826, 3132, 6014, 149233, 344423, 164832, 10758, 56244, 55937, 100270827, 23263, 200728, 79722, 84871, 196527, 51752, 90355, 389203, 7536, 5966, 1235, 79667, 3663, 353011, 4055, 26147, 53940, 640, 5871, 257397, 83648, 7547, 3593, 390283, 100271278, 7092, 3516, 114182, 56606, 6366, 4276, 359775, 344462, 2895, 864, 10678, 23534, 54665, 729816, 5649, 9755, 5211, 958, 11170, 54875, 10085, 26191, 3107, 40, 326, 5289, 147, 391282, 3899, 6446, 3119, 3118, 3117, 139363, 4855, 7185]
DB00328;[5468, 5742, 5743, 2739, 5320];D007592;[4010, 3309, 9496, 4282, 7369, 4148, 2487, 4049, 115352, 56606, 6583, 4277, 3663, 56172, 8200, 23569, 4626, 4795, 7124, 3248, 100507436, 6775, 3569, 54829, 7128, 23046, 7117, 259308, 116085, 3123, 3127, 3559, 25949, 10665, 267015, 389715, 400867, 3837, 3135, 200734, 1493, 23569, 167826, 3132, 6014, 149233, 344423, 164832, 10758, 56244, 55937, 100270827, 23263, 200728, 79722, 84871, 196527, 51752, 90355, 389203, 7536, 5966, 1235, 79667, 3663, 353011, 4055, 26147, 53940, 640, 5871, 257397, 83648, 7547, 3593, 390283, 100271278, 7092, 3516, 114182, 56606, 6366, 4276, 359775, 344462, 2895, 864, 10678, 23534, 54665, 729816, 5649, 9755, 5211, 958, 11170, 54875, 10085, 26191, 3107, 40, 326, 5289, 147, 391282, 3899, 6446, 3119, 3118, 3117, 139363, 4855, 7185]
DB00586;[3786, 3785, 41, 5742, 5743, 240, 5320, 6329];D007642;[9733, 3868, 488, 5290, 59344, 1832, 26154, 7051, 3857, 643418, 2261, 2707, 3858, 1075, 126410, 127534, 2706, 242, 224, 1828, 11005, 2312, 4014, 412, 3849, 3848, 57152]
DB00678;[185];D007674;[5310, 4306, 760, 6557, 6559, 7225, 8542, 3557, 6648, 5824, 5828, 7056, 4868, 23607, 3939, 142680, 718, 7809, 4233, 116093, 6569, 4643, 988, 120227, 65266, 7030, 11136, 81, 6519, 5251, 9380, 79663, 5311, 51196, 6514, 5314, 525, 4968, 11281, 64423, 4627, 2271, 6421, 1729, 50617, 7422, 7421, 4952, 5972, 7428, 3758, 8504, 629, 5167, 27241, 1636, 2056, 7490, 5546, 183, 185, 9409, 189, 112817, 10312, 6521, 1594, 6524, 3077, 11236, 1188, 1187, 1184, 4179, 201163, 340024, 554, 551, 8074, 6340, 4920, 5195, 7466, 5190, 5193, 5192, 8671, 1758, 65125, 5800, 4841, 3913, 79058, 7369, 57531, 55193, 493856, 7827, 1285, 1287, 1286, 5830, 3426, 84925, 6337, 55670, 6338, 81494, 359, 3075, 23780, 30011, 6582, 646195, 22925, 10863, 8741, 6744, 58500, 28991, 158222, 22918, 128822, 595, 949, 6665, 10255, 7029, 100270946, 8542, 6781, 449493, 6262, 100270916, 3123, 11112, 57619, 8416, 10665, 2034, 407977, 284274, 26011, 221416, 5696, 2628, 3117, 51422, 57575, 449492, 100271209, 9153, 7369, 29956, 8395, 9526, 2646, 256356, 4257, 84902, 3709, 3075, 90859, 60677, 150280, 390218, 4603, 80832, 23562, 56965, 200420, 6569, 3119, 8082, 4760, 8897, 3116, 3118, 11122, 353329, 79611, 1471, 389840, 7422, 9658, 55589, 9027, 4855, 254778, 6909, 204474, 29107, 51071]
DB00695;[760, 6557];D007674;[5310, 4306, 760, 6557, 6559, 7225, 8542, 3557, 6648, 5824, 5828, 7056, 4868, 23607, 3939, 142680, 718, 7809, 4233, 116093, 6569, 4643, 988, 120227, 65266, 7030, 11136, 81, 6519, 5251, 9380, 79663, 5311, 51196, 6514, 5314, 525, 4968, 11281, 64423, 4627, 2271, 6421, 1729, 50617, 7422, 7421, 4952, 5972, 7428, 3758, 8504, 629, 5167, 27241, 1636, 2056, 7490, 5546, 183, 185, 9409, 189, 112817, 10312, 6521, 1594, 6524, 3077, 11236, 1188, 1187, 1184, 4179, 201163, 340024, 554, 551, 8074, 6340, 4920, 5195, 7466, 5190, 5193, 5192, 8671, 1758, 65125, 5800, 4841, 3913, 79058, 7369, 57531, 55193, 493856, 7827, 1285, 1287, 1286, 5830, 3426, 84925, 6337, 55670, 6338, 81494, 359, 3075, 23780, 30011, 6582, 646195, 22925, 10863, 8741, 6744, 58500, 28991, 158222, 22918, 128822, 595, 949, 6665, 10255, 7029, 100270946, 8542, 6781, 449493, 6262, 100270916, 3123, 11112, 57619, 8416, 10665, 2034, 407977, 284274, 26011, 221416, 5696, 2628, 3117, 51422, 57575, 449492, 100271209, 9153, 7369, 29956, 8395, 9526, 2646, 256356, 4257, 84902, 3709, 3075, 90859, 60677, 150280, 390218, 4603, 80832, 23562, 56965, 200420, 6569, 3119, 8082, 4760, 8897, 3116, 3118, 11122, 353329, 79611, 1471, 389840, 7422, 9658, 55589, 9027, 4855, 254778, 6909, 204474, 29107, 51071]
DB00999;[768, 771, 762, 760, 3778, 6559, 759];D007674;[5310, 4306, 760, 6557, 6559, 7225, 8542, 3557, 6648, 5824, 5828, 7056, 4868, 23607, 3939, 142680, 718, 7809, 4233, 116093, 6569, 4643, 988, 120227, 65266, 7030, 11136, 81, 6519, 5251, 9380, 79663, 5311, 51196, 6514, 5314, 525, 4968, 11281, 64423, 4627, 2271, 6421, 1729, 50617, 7422, 7421, 4952, 5972, 7428, 3758, 8504, 629, 5167, 27241, 1636, 2056, 7490, 5546, 183, 185, 9409, 189, 112817, 10312, 6521, 1594, 6524, 3077, 11236, 1188, 1187, 1184, 4179, 201163, 340024, 554, 551, 8074, 6340, 4920, 5195, 7466, 5190, 5193, 5192, 8671, 1758, 65125, 5800, 4841, 3913, 79058, 7369, 57531, 55193, 493856, 7827, 1285, 1287, 1286, 5830, 3426, 84925, 6337, 55670, 6338, 81494, 359, 3075, 23780, 30011, 6582, 646195, 22925, 10863, 8741, 6744, 58500, 28991, 158222, 22918, 128822, 595, 949, 6665, 10255, 7029, 100270946, 8542, 6781, 449493, 6262, 100270916, 3123, 11112, 57619, 8416, 10665, 2034, 407977, 284274, 26011, 221416, 5696, 2628, 3117, 51422, 57575, 449492, 100271209, 9153, 7369, 29956, 8395, 9526, 2646, 256356, 4257, 84902, 3709, 3075, 90859, 60677, 150280, 390218, 4603, 80832, 23562, 56965, 200420, 6569, 3119, 8082, 4760, 8897, 3116, 3118, 11122, 353329, 79611, 1471, 389840, 7422, 9658, 55589, 9027, 4855, 254778, 6909, 204474, 29107, 51071]
DB00437;[7498];D007674;[5310, 4306, 760, 6557, 6559, 7225, 8542, 3557, 6648, 5824, 5828, 7056, 4868, 23607, 3939, 142680, 718, 7809, 4233, 116093, 6569, 4643, 988, 120227, 65266, 7030, 11136, 81, 6519, 5251, 9380, 79663, 5311, 51196, 6514, 5314, 525, 4968, 11281, 64423, 4627, 2271, 6421, 1729, 50617, 7422, 7421, 4952, 5972, 7428, 3758, 8504, 629, 5167, 27241, 1636, 2056, 7490, 5546, 183, 185, 9409, 189, 112817, 10312, 6521, 1594, 6524, 3077, 11236, 1188, 1187, 1184, 4179, 201163, 340024, 554, 551, 8074, 6340, 4920, 5195, 7466, 5190, 5193, 5192, 8671, 1758, 65125, 5800, 4841, 3913, 79058, 7369, 57531, 55193, 493856, 7827, 1285, 1287, 1286, 5830, 3426, 84925, 6337, 55670, 6338, 81494, 359, 3075, 23780, 30011, 6582, 646195, 22925, 10863, 8741, 6744, 58500, 28991, 158222, 22918, 128822, 595, 949, 6665, 10255, 7029, 100270946, 8542, 6781, 449493, 6262, 100270916, 3123, 11112, 57619, 8416, 10665, 2034, 407977, 284274, 26011, 221416, 5696, 2628, 3117, 51422, 57575, 449492, 100271209, 9153, 7369, 29956, 8395, 9526, 2646, 256356, 4257, 84902, 3709, 3075, 90859, 60677, 150280, 390218, 4603, 80832, 23562, 56965, 200420, 6569, 3119, 8082, 4760, 8897, 3116, 3118, 11122, 353329, 79611, 1471, 389840, 7422, 9658, 55589, 9027, 4855, 254778, 6909, 204474, 29107, 51071]
DB00584;[1636];D007674;[5310, 4306, 760, 6557, 6559, 7225, 8542, 3557, 6648, 5824, 5828, 7056, 4868, 23607, 3939, 142680, 718, 7809, 4233, 116093, 6569, 4643, 988, 120227, 65266, 7030, 11136, 81, 6519, 5251, 9380, 79663, 5311, 51196, 6514, 5314, 525, 4968, 11281, 64423, 4627, 2271, 6421, 1729, 50617, 7422, 7421, 4952, 5972, 7428, 3758, 8504, 629, 5167, 27241, 1636, 2056, 7490, 5546, 183, 185, 9409, 189, 112817, 10312, 6521, 1594, 6524, 3077, 11236, 1188, 1187, 1184, 4179, 201163, 340024, 554, 551, 8074, 6340, 4920, 5195, 7466, 5190, 5193, 5192, 8671, 1758, 65125, 5800, 4841, 3913, 79058, 7369, 57531, 55193, 493856, 7827, 1285, 1287, 1286, 5830, 3426, 84925, 6337, 55670, 6338, 81494, 359, 3075, 23780, 30011, 6582, 646195, 22925, 10863, 8741, 6744, 58500, 28991, 158222, 22918, 128822, 595, 949, 6665, 10255, 7029, 100270946, 8542, 6781, 449493, 6262, 100270916, 3123, 11112, 57619, 8416, 10665, 2034, 407977, 284274, 26011, 221416, 5696, 2628, 3117, 51422, 57575, 449492, 100271209, 9153, 7369, 29956, 8395, 9526, 2646, 256356, 4257, 84902, 3709, 3075, 90859, 60677, 150280, 390218, 4603, 80832, 23562, 56965, 200420, 6569, 3119, 8082, 4760, 8897, 3116, 3118, 11122, 353329, 79611, 1471, 389840, 7422, 9658, 55589, 9027, 4855, 254778, 6909, 204474, 29107, 51071]
DB01029;[3725, 185];D007674;[5310, 4306, 760, 6557, 6559, 7225, 8542, 3557, 6648, 5824, 5828, 7056, 4868, 23607, 3939, 142680, 718, 7809, 4233, 116093, 6569, 4643, 988, 120227, 65266, 7030, 11136, 81, 6519, 5251, 9380, 79663, 5311, 51196, 6514, 5314, 525, 4968, 11281, 64423, 4627, 2271, 6421, 1729, 50617, 7422, 7421, 4952, 5972, 7428, 3758, 8504, 629, 5167, 27241, 1636, 2056, 7490, 5546, 183, 185, 9409, 189, 112817, 10312, 6521, 1594, 6524, 3077, 11236, 1188, 1187, 1184, 4179, 201163, 340024, 554, 551, 8074, 6340, 4920, 5195, 7466, 5190, 5193, 5192, 8671, 1758, 65125, 5800, 4841, 3913, 79058, 7369, 57531, 55193, 493856, 7827, 1285, 1287, 1286, 5830, 3426, 84925, 6337, 55670, 6338, 81494, 359, 3075, 23780, 30011, 6582, 646195, 22925, 10863, 8741, 6744, 58500, 28991, 158222, 22918, 128822, 595, 949, 6665, 10255, 7029, 100270946, 8542, 6781, 449493, 6262, 100270916, 3123, 11112, 57619, 8416, 10665, 2034, 407977, 284274, 26011, 221416, 5696, 2628, 3117, 51422, 57575, 449492, 100271209, 9153, 7369, 29956, 8395, 9526, 2646, 256356, 4257, 84902, 3709, 3075, 90859, 60677, 150280, 390218, 4603, 80832, 23562, 56965, 200420, 6569, 3119, 8082, 4760, 8897, 3116, 3118, 11122, 353329, 79611, 1471, 389840, 7422, 9658, 55589, 9027, 4855, 254778, 6909, 204474, 29107, 51071]
DB01206;[81551];D007680;[27241, 2271, 6421, 79663, 57531, 7490, 5546, 201163, 7030, 116093, 79058, 4968, 11281, 4841, 84925, 4233, 55193, 11236, 7428, 595, 8082, 949, 2034, 3709, 390218]
DB00570;[7283, 3725, 7846, 203068];D007680;[27241, 2271, 6421, 79663, 57531, 7490, 5546, 201163, 7030, 116093, 79058, 4968, 11281, 4841, 84925, 4233, 55193, 11236, 7428, 595, 8082, 949, 2034, 3709, 390218]
DB01033;[3251];D007938;[4303, 4302, 3717, 64783, 23048, 4609, 10215, 5079, 28992, 84936, 25, 115761, 2521, 694, 5371, 3558, 84159, 4869, 348801, 4330, 3932, 8028, 3131, 8021, 4026, 10962, 92521, 3845, 2060, 5914, 1387, 10801, 5159, 6988, 4893, 100272147, 8522, 23305, 2309, 57591, 10600, 2078, 89884, 285527, 3815, 153090, 4629, 23092, 7704, 4299, 79142, 4297, 5087, 3092, 57569, 6929, 7913, 9321, 8115, 4066, 596, 27086, 79184, 5781, 50515, 27125, 63976, 6886, 6887, 57082, 4298, 3195, 3205, 4683, 861, 862, 865, 4763, 867, 10499, 7994, 254065, 8833, 604, 10006, 6491, 10272, 602, 8178, 608, 64324, 124540, 26511, 29844, 5450, 4928, 4004, 4005, 4515, 2033, 25925, 4300, 613, 2322, 4791, 2120, 2122, 472, 2000, 54904, 10320, 8626, 79827, 100128431, 645668, 9855, 729536, 11262, 84159, 79482, 3662, 57476, 5462, 6176, 3394, 401475, 3117, 55289, 3123, 79476, 3431, 25865]
DB00563;[1719];D007938;[4303, 4302, 3717, 64783, 23048, 4609, 10215, 5079, 28992, 84936, 25, 115761, 2521, 694, 5371, 3558, 84159, 4869, 348801, 4330, 3932, 8028, 3131, 8021, 4026, 10962, 92521, 3845, 2060, 5914, 1387, 10801, 5159, 6988, 4893, 100272147, 8522, 23305, 2309, 57591, 10600, 2078, 89884, 285527, 3815, 153090, 4629, 23092, 7704, 4299, 79142, 4297, 5087, 3092, 57569, 6929, 7913, 9321, 8115, 4066, 596, 27086, 79184, 5781, 50515, 27125, 63976, 6886, 6887, 57082, 4298, 3195, 3205, 4683, 861, 862, 865, 4763, 867, 10499, 7994, 254065, 8833, 604, 10006, 6491, 10272, 602, 8178, 608, 64324, 124540, 26511, 29844, 5450, 4928, 4004, 4005, 4515, 2033, 25925, 4300, 613, 2322, 4791, 2120, 2122, 472, 2000, 54904, 10320, 8626, 79827, 100128431, 645668, 9855, 729536, 11262, 84159, 79482, 3662, 57476, 5462, 6176, 3394, 401475, 3117, 55289, 3123, 79476, 3431, 25865]
DB00997;[7153];D007938;[4303, 4302, 3717, 64783, 23048, 4609, 10215, 5079, 28992, 84936, 25, 115761, 2521, 694, 5371, 3558, 84159, 4869, 348801, 4330, 3932, 8028, 3131, 8021, 4026, 10962, 92521, 3845, 2060, 5914, 1387, 10801, 5159, 6988, 4893, 100272147, 8522, 23305, 2309, 57591, 10600, 2078, 89884, 285527, 3815, 153090, 4629, 23092, 7704, 4299, 79142, 4297, 5087, 3092, 57569, 6929, 7913, 9321, 8115, 4066, 596, 27086, 79184, 5781, 50515, 27125, 63976, 6886, 6887, 57082, 4298, 3195, 3205, 4683, 861, 862, 865, 4763, 867, 10499, 7994, 254065, 8833, 604, 10006, 6491, 10272, 602, 8178, 608, 64324, 124540, 26511, 29844, 5450, 4928, 4004, 4005, 4515, 2033, 25925, 4300, 613, 2322, 4791, 2120, 2122, 472, 2000, 54904, 10320, 8626, 79827, 100128431, 645668, 9855, 729536, 11262, 84159, 79482, 3662, 57476, 5462, 6176, 3394, 401475, 3117, 55289, 3123, 79476, 3431, 25865]
DB00619;[1436, 25, 780, 3815, 4914, 5156, 5159];D007938;[4303, 4302, 3717, 64783, 23048, 4609, 10215, 5079, 28992, 84936, 25, 115761, 2521, 694, 5371, 3558, 84159, 4869, 348801, 4330, 3932, 8028, 3131, 8021, 4026, 10962, 92521, 3845, 2060, 5914, 1387, 10801, 5159, 6988, 4893, 100272147, 8522, 23305, 2309, 57591, 10600, 2078, 89884, 285527, 3815, 153090, 4629, 23092, 7704, 4299, 79142, 4297, 5087, 3092, 57569, 6929, 7913, 9321, 8115, 4066, 596, 27086, 79184, 5781, 50515, 27125, 63976, 6886, 6887, 57082, 4298, 3195, 3205, 4683, 861, 862, 865, 4763, 867, 10499, 7994, 254065, 8833, 604, 10006, 6491, 10272, 602, 8178, 608, 64324, 124540, 26511, 29844, 5450, 4928, 4004, 4005, 4515, 2033, 25925, 4300, 613, 2322, 4791, 2120, 2122, 472, 2000, 54904, 10320, 8626, 79827, 100128431, 645668, 9855, 729536, 11262, 84159, 79482, 3662, 57476, 5462, 6176, 3394, 401475, 3117, 55289, 3123, 79476, 3431, 25865]
DB00987;[5423];D007938;[4303, 4302, 3717, 64783, 23048, 4609, 10215, 5079, 28992, 84936, 25, 115761, 2521, 694, 5371, 3558, 84159, 4869, 348801, 4330, 3932, 8028, 3131, 8021, 4026, 10962, 92521, 3845, 2060, 5914, 1387, 10801, 5159, 6988, 4893, 100272147, 8522, 23305, 2309, 57591, 10600, 2078, 89884, 285527, 3815, 153090, 4629, 23092, 7704, 4299, 79142, 4297, 5087, 3092, 57569, 6929, 7913, 9321, 8115, 4066, 596, 27086, 79184, 5781, 50515, 27125, 63976, 6886, 6887, 57082, 4298, 3195, 3205, 4683, 861, 862, 865, 4763, 867, 10499, 7994, 254065, 8833, 604, 10006, 6491, 10272, 602, 8178, 608, 64324, 124540, 26511, 29844, 5450, 4928, 4004, 4005, 4515, 2033, 25925, 4300, 613, 2322, 4791, 2120, 2122, 472, 2000, 54904, 10320, 8626, 79827, 100128431, 645668, 9855, 729536, 11262, 84159, 79482, 3662, 57476, 5462, 6176, 3394, 401475, 3117, 55289, 3123, 79476, 3431, 25865]
